"CodeWilaya";"Wilaya";"Moughataa";"Commune";"Center";"CodeCentre";"CodeBureau";"NbInscrits";"nbVotant";"nbVoteNull";"nbVoteNeutre";"nbSuffrage";"nbVoix";"Candidat"
"01";"Hodh Chargui";"Bassiknou";"Bassiknou";"Ecole 1";"01";"03";413;234;11;0;223;15;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"01";"Hodh Chargui";"Bassiknou";"Bassiknou";"Ecole 1";"01";"03";413;234;11;0;223;26;"Biram Dah Dah ABEID (Biram)"
"01";"Hodh Chargui";"Bassiknou";"Bassiknou";"Ecole 1";"01";"03";413;234;11;0;223;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"01";"Hodh Chargui";"Bassiknou";"Bassiknou";"Ecole 1";"01";"03";413;234;11;0;223;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"01";"Hodh Chargui";"Bassiknou";"Bassiknou";"Ecole 1";"01";"03";413;234;11;0;223;2;"KANE Hamidou Baba (Kane)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Voum El Kouz";"20";"01";422;210;7;5;198;78;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Voum El Kouz";"20";"01";422;210;7;5;198;62;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Voum El Kouz";"20";"01";422;210;7;5;198;52;"Biram Dah Dah ABEID (Biram)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Voum El Kouz";"20";"01";422;210;7;5;198;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Voum El Kouz";"20";"01";422;210;7;5;198;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Voum El Kouz";"20";"01";422;210;7;5;198;2;"KANE Hamidou Baba (Kane)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole 2 Achram";"03";"02";551;315;6;1;308;241;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole 2 Achram";"03";"02";551;315;6;1;308;58;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole 2 Achram";"03";"02";551;315;6;1;308;6;"Biram Dah Dah ABEID (Biram)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole 2 Achram";"03";"02";551;315;6;1;308;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole 2 Achram";"03";"02";551;315;6;1;308;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"09";"Tagant";"Moudjeria";"Soudoud";"Ecole 2 Achram";"03";"02";551;315;6;1;308;0;"KANE Hamidou Baba (Kane)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lawenatt";"04";"01";202;154;5;0;149;118;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lawenatt";"04";"01";202;154;5;0;149;22;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lawenatt";"04";"01";202;154;5;0;149;6;"Biram Dah Dah ABEID (Biram)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lawenatt";"04";"01";202;154;5;0;149;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lawenatt";"04";"01";202;154;5;0;149;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lawenatt";"04";"01";202;154;5;0;149;1;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"Mederdra";"Mederdra";"Ecole N° 1";"08";"01";418;261;2;1;258;120;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"Mederdra";"Mederdra";"Ecole N° 1";"08";"01";418;261;2;1;258;104;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"Mederdra";"Mederdra";"Ecole N° 1";"08";"01";418;261;2;1;258;25;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"Mederdra";"Mederdra";"Ecole N° 1";"08";"01";418;261;2;1;258;7;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"Mederdra";"Mederdra";"Ecole N° 1";"08";"01";418;261;2;1;258;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"Mederdra";"Mederdra";"Ecole N° 1";"08";"01";418;261;2;1;258;1;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole EL Meimoune";"04";"01";72;37;2;0;35;25;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole EL Meimoune";"04";"01";72;37;2;0;35;6;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole EL Meimoune";"04";"01";72;37;2;0;35;0;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole EL Meimoune";"04";"01";72;37;2;0;35;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole EL Meimoune";"04";"01";72;37;2;0;35;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole EL Meimoune";"04";"01";72;37;2;0;35;1;"KANE Hamidou Baba (Kane)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 8";"03";"01";130;78;1;0;77;45;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 8";"03";"01";130;78;1;0;77;15;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 8";"03";"01";130;78;1;0;77;11;"Biram Dah Dah ABEID (Biram)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 8";"03";"01";130;78;1;0;77;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 8";"03";"01";130;78;1;0;77;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 8";"03";"01";130;78;1;0;77;4;"KANE Hamidou Baba (Kane)"
"01";"Hodh Chargui";"Amourj";"Amourj";"Oum Nour";"04";"02";369;241;0;0;241;233;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"01";"Hodh Chargui";"Amourj";"Amourj";"Oum Nour";"04";"02";369;241;0;0;241;6;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"01";"Hodh Chargui";"Amourj";"Amourj";"Oum Nour";"04";"02";369;241;0;0;241;0;"Biram Dah Dah ABEID (Biram)"
"01";"Hodh Chargui";"Amourj";"Amourj";"Oum Nour";"04";"02";369;241;0;0;241;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"01";"Hodh Chargui";"Amourj";"Amourj";"Oum Nour";"04";"02";369;241;0;0;241;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"01";"Hodh Chargui";"Amourj";"Amourj";"Oum Nour";"04";"02";369;241;0;0;241;1;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Kiffa";"El Melgue";"Ecole Mekanet 1";"10";"01";62;65;0;1;64;62;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Kiffa";"El Melgue";"Ecole Mekanet 1";"10";"01";62;65;0;1;64;0;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Kiffa";"El Melgue";"Ecole Mekanet 1";"10";"01";62;65;0;1;64;2;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Kiffa";"El Melgue";"Ecole Mekanet 1";"10";"01";62;65;0;1;64;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Kiffa";"El Melgue";"Ecole Mekanet 1";"10";"01";62;65;0;1;64;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Kiffa";"El Melgue";"Ecole Mekanet 1";"10";"01";62;65;0;1;64;0;"KANE Hamidou Baba (Kane)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Guebbou";"13";"01";316;237;0;3;234;194;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Guebbou";"13";"01";316;237;0;3;234;35;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Guebbou";"13";"01";316;237;0;3;234;1;"Biram Dah Dah ABEID (Biram)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Guebbou";"13";"01";316;237;0;3;234;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Guebbou";"13";"01";316;237;0;3;234;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"09";"Tagant";"Moudjeria";"Tamourt Naaj";"Ecole Guebbou";"13";"01";316;237;0;3;234;2;"KANE Hamidou Baba (Kane)"
"05";"Brakna";"Boghé";"Boghé";"Dar El khadra";"03";"01";154;124;3;2;119;54;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"05";"Brakna";"Boghé";"Boghé";"Dar El khadra";"03";"01";154;124;3;2;119;8;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"05";"Brakna";"Boghé";"Boghé";"Dar El khadra";"03";"01";154;124;3;2;119;55;"Biram Dah Dah ABEID (Biram)"
"05";"Brakna";"Boghé";"Boghé";"Dar El khadra";"03";"01";154;124;3;2;119;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"05";"Brakna";"Boghé";"Boghé";"Dar El khadra";"03";"01";154;124;3;2;119;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"05";"Brakna";"Boghé";"Boghé";"Dar El khadra";"03";"01";154;124;3;2;119;2;"KANE Hamidou Baba (Kane)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Ecole Aleh Yasser";"01";"02";444;222;4;0;218;119;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Ecole Aleh Yasser";"01";"02";444;222;4;0;218;61;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Ecole Aleh Yasser";"01";"02";444;222;4;0;218;31;"Biram Dah Dah ABEID (Biram)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Ecole Aleh Yasser";"01";"02";444;222;4;0;218;4;"Mohamed Sidi MAOULOUD (Maouloud)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Ecole Aleh Yasser";"01";"02";444;222;4;0;218;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Ecole Aleh Yasser";"01";"02";444;222;4;0;218;3;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Kiffa";"Kiffa";"Hôtel de Ville";"31";"02";379;163;6;3;154;49;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Kiffa";"Kiffa";"Hôtel de Ville";"31";"02";379;163;6;3;154;36;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Kiffa";"Kiffa";"Hôtel de Ville";"31";"02";379;163;6;3;154;29;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Kiffa";"Kiffa";"Hôtel de Ville";"31";"02";379;163;6;3;154;16;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Kiffa";"Kiffa";"Hôtel de Ville";"31";"02";379;163;6;3;154;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Kiffa";"Kiffa";"Hôtel de Ville";"31";"02";379;163;6;3;154;23;"KANE Hamidou Baba (Kane)"
"04";"Gorgol";"Monguel";"Monguel";"Ecole 2";"02";"01";565;251;7;1;243;135;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"04";"Gorgol";"Monguel";"Monguel";"Ecole 2";"02";"01";565;251;7;1;243;28;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"04";"Gorgol";"Monguel";"Monguel";"Ecole 2";"02";"01";565;251;7;1;243;68;"Biram Dah Dah ABEID (Biram)"
"04";"Gorgol";"Monguel";"Monguel";"Ecole 2";"02";"01";565;251;7;1;243;8;"Mohamed Sidi MAOULOUD (Maouloud)"
"04";"Gorgol";"Monguel";"Monguel";"Ecole 2";"02";"01";565;251;7;1;243;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"04";"Gorgol";"Monguel";"Monguel";"Ecole 2";"02";"01";565;251;7;1;243;4;"KANE Hamidou Baba (Kane)"
"05";"Brakna";"Boghé";"Ould Biram";"mbeidaa tebeile";"10";"01";142;104;1;0;103;81;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"05";"Brakna";"Boghé";"Ould Biram";"mbeidaa tebeile";"10";"01";142;104;1;0;103;3;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"05";"Brakna";"Boghé";"Ould Biram";"mbeidaa tebeile";"10";"01";142;104;1;0;103;17;"Biram Dah Dah ABEID (Biram)"
"05";"Brakna";"Boghé";"Ould Biram";"mbeidaa tebeile";"10";"01";142;104;1;0;103;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"05";"Brakna";"Boghé";"Ould Biram";"mbeidaa tebeile";"10";"01";142;104;1;0;103;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"05";"Brakna";"Boghé";"Ould Biram";"mbeidaa tebeile";"10";"01";142;104;1;0;103;1;"KANE Hamidou Baba (Kane)"
"01";"Hodh Chargui";"Bassiknou";"El Megve";"Mbire";"08";"01";381;179;5;2;172;150;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"01";"Hodh Chargui";"Bassiknou";"El Megve";"Mbire";"08";"01";381;179;5;2;172;20;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"01";"Hodh Chargui";"Bassiknou";"El Megve";"Mbire";"08";"01";381;179;5;2;172;1;"Biram Dah Dah ABEID (Biram)"
"01";"Hodh Chargui";"Bassiknou";"El Megve";"Mbire";"08";"01";381;179;5;2;172;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"01";"Hodh Chargui";"Bassiknou";"El Megve";"Mbire";"08";"01";381;179;5;2;172;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"01";"Hodh Chargui";"Bassiknou";"El Megve";"Mbire";"08";"01";381;179;5;2;172;0;"KANE Hamidou Baba (Kane)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Hamad";"20";"01";380;235;7;3;225;106;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Hamad";"20";"01";380;235;7;3;225;44;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Hamad";"20";"01";380;235;7;3;225;48;"Biram Dah Dah ABEID (Biram)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Hamad";"20";"01";380;235;7;3;225;18;"Mohamed Sidi MAOULOUD (Maouloud)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Hamad";"20";"01";380;235;7;3;225;5;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Hamad";"20";"01";380;235;7;3;225;4;"KANE Hamidou Baba (Kane)"
"04";"Gorgol";"Kaédi";"Tifondé Civé";"Ecole Tifondé Civé";"03";"01";430;372;4;5;363;175;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"04";"Gorgol";"Kaédi";"Tifondé Civé";"Ecole Tifondé Civé";"03";"01";430;372;4;5;363;6;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"04";"Gorgol";"Kaédi";"Tifondé Civé";"Ecole Tifondé Civé";"03";"01";430;372;4;5;363;32;"Biram Dah Dah ABEID (Biram)"
"04";"Gorgol";"Kaédi";"Tifondé Civé";"Ecole Tifondé Civé";"03";"01";430;372;4;5;363;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"04";"Gorgol";"Kaédi";"Tifondé Civé";"Ecole Tifondé Civé";"03";"01";430;372;4;5;363;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"04";"Gorgol";"Kaédi";"Tifondé Civé";"Ecole Tifondé Civé";"03";"01";430;372;4;5;363;150;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Dispensaire Chami";"01";"04";559;148;3;1;144;77;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Dispensaire Chami";"01";"04";559;148;3;1;144;57;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Dispensaire Chami";"01";"04";559;148;3;1;144;9;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Dispensaire Chami";"01";"04";559;148;3;1;144;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Dispensaire Chami";"01";"04";559;148;3;1;144;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Dispensaire Chami";"01";"04";559;148;3;1;144;0;"KANE Hamidou Baba (Kane)"
"02";"Hodh El Gharbi";"Koubenni";"Voullaniya";"Guwawine Ivoulane";"05";"01";56;45;3;2;40;20;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"02";"Hodh El Gharbi";"Koubenni";"Voullaniya";"Guwawine Ivoulane";"05";"01";56;45;3;2;40;3;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"02";"Hodh El Gharbi";"Koubenni";"Voullaniya";"Guwawine Ivoulane";"05";"01";56;45;3;2;40;0;"Biram Dah Dah ABEID (Biram)"
"02";"Hodh El Gharbi";"Koubenni";"Voullaniya";"Guwawine Ivoulane";"05";"01";56;45;3;2;40;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"02";"Hodh El Gharbi";"Koubenni";"Voullaniya";"Guwawine Ivoulane";"05";"01";56;45;3;2;40;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"02";"Hodh El Gharbi";"Koubenni";"Voullaniya";"Guwawine Ivoulane";"05";"01";56;45;3;2;40;17;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"Ouad Naga";"Ouad Naga";"Magham ibrahim";"27";"01";101;68;1;5;62;11;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"Ouad Naga";"Ouad Naga";"Magham ibrahim";"27";"01";101;68;1;5;62;48;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"Ouad Naga";"Ouad Naga";"Magham ibrahim";"27";"01";101;68;1;5;62;2;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"Ouad Naga";"Ouad Naga";"Magham ibrahim";"27";"01";101;68;1;5;62;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"Ouad Naga";"Ouad Naga";"Magham ibrahim";"27";"01";101;68;1;5;62;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"Ouad Naga";"Ouad Naga";"Magham ibrahim";"27";"01";101;68;1;5;62;0;"KANE Hamidou Baba (Kane)"
"05";"Brakna";"Boghé";"Boghé";"Ecole 4";"07";"02";486;353;10;3;340;75;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"05";"Brakna";"Boghé";"Boghé";"Ecole 4";"07";"02";486;353;10;3;340;50;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"05";"Brakna";"Boghé";"Boghé";"Ecole 4";"07";"02";486;353;10;3;340;165;"Biram Dah Dah ABEID (Biram)"
"05";"Brakna";"Boghé";"Boghé";"Ecole 4";"07";"02";486;353;10;3;340;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"05";"Brakna";"Boghé";"Boghé";"Ecole 4";"07";"02";486;353;10;3;340;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"05";"Brakna";"Boghé";"Boghé";"Ecole 4";"07";"02";486;353;10;3;340;47;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Kiffa";"Kiffa";"Centre d'Accueil des Citoyens";"03";"01";461;243;1;2;240;81;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Kiffa";"Kiffa";"Centre d'Accueil des Citoyens";"03";"01";461;243;1;2;240;97;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Kiffa";"Kiffa";"Centre d'Accueil des Citoyens";"03";"01";461;243;1;2;240;49;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Kiffa";"Kiffa";"Centre d'Accueil des Citoyens";"03";"01";461;243;1;2;240;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Kiffa";"Kiffa";"Centre d'Accueil des Citoyens";"03";"01";461;243;1;2;240;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Kiffa";"Kiffa";"Centre d'Accueil des Citoyens";"03";"01";461;243;1;2;240;10;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"Keur Macène";"Keur Macène";"N'tarech";"10";"01";191;110;1;0;109;75;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"Keur Macène";"Keur Macène";"N'tarech";"10";"01";191;110;1;0;109;23;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"Keur Macène";"Keur Macène";"N'tarech";"10";"01";191;110;1;0;109;7;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"Keur Macène";"Keur Macène";"N'tarech";"10";"01";191;110;1;0;109;3;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"Keur Macène";"Keur Macène";"N'tarech";"10";"01";191;110;1;0;109;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"Keur Macène";"Keur Macène";"N'tarech";"10";"01";191;110;1;0;109;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"02";419;159;10;1;148;99;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"02";419;159;10;1;148;46;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"02";419;159;10;1;148;2;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"02";419;159;10;1;148;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"02";419;159;10;1;148;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Guerou";"Guerou";"Ecole N'Takat";"12";"02";419;159;10;1;148;0;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"Keur Macène";"Keur Macène";"Ecole Nbeika";"08";"01";489;387;10;0;377;154;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"Keur Macène";"Keur Macène";"Ecole Nbeika";"08";"01";489;387;10;0;377;178;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"Keur Macène";"Keur Macène";"Ecole Nbeika";"08";"01";489;387;10;0;377;13;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"Keur Macène";"Keur Macène";"Ecole Nbeika";"08";"01";489;387;10;0;377;30;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"Keur Macène";"Keur Macène";"Ecole Nbeika";"08";"01";489;387;10;0;377;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"Keur Macène";"Keur Macène";"Ecole Nbeika";"08";"01";489;387;10;0;377;1;"KANE Hamidou Baba (Kane)"
"05";"Brakna";"Boghé";"Boghé";"Lycée de Boghé";"25";"02";303;229;3;2;224;50;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"05";"Brakna";"Boghé";"Boghé";"Lycée de Boghé";"25";"02";303;229;3;2;224;26;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"05";"Brakna";"Boghé";"Boghé";"Lycée de Boghé";"25";"02";303;229;3;2;224;68;"Biram Dah Dah ABEID (Biram)"
"05";"Brakna";"Boghé";"Boghé";"Lycée de Boghé";"25";"02";303;229;3;2;224;15;"Mohamed Sidi MAOULOUD (Maouloud)"
"05";"Brakna";"Boghé";"Boghé";"Lycée de Boghé";"25";"02";303;229;3;2;224;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"05";"Brakna";"Boghé";"Boghé";"Lycée de Boghé";"25";"02";303;229;3;2;224;64;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Syassa";"27";"02";435;273;8;0;265;200;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Syassa";"27";"02";435;273;8;0;265;15;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Syassa";"27";"02";435;273;8;0;265;43;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Syassa";"27";"02";435;273;8;0;265;6;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Syassa";"27";"02";435;273;8;0;265;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Kiffa";"Kiffa";"Ecole Syassa";"27";"02";435;273;8;0;265;1;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Collège 1";"02";"04";449;362;4;7;351;127;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Collège 1";"02";"04";449;362;4;7;351;98;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
